name,set,total,usd,usd_foil,usd_etched,release_date,year
Forest,Dominaria United,2.8,0.94,1.86,0.0,2022-09-09,2022
Forest,Unfinity,18.92,2.2199999999999998,16.7,0.0,2022-10-07,2022
Forest,"Warhammer 40,000 Commander",0.43000000000000005,0.09,0.34,0.0,2022-10-07,2022
Forest,Game Night: Free-for-All,0.27,0.27,0.0,0.0,2022-10-14,2022
Forest,The Brothers' War,1.5299999999999998,0.71,0.8200000000000001,0.0,2022-11-18,2022
Forest,Jumpstart 2022,0.18,0.18,0.0,0.0,2022-12-02,2022
Forest,Starter Commander Decks,0.28,0.28,0.0,0.0,2022-12-02,2022
Forest,Judge Gift Cards 2023,36.04,0.0,36.04,0.0,2023-01-01,2023
Forest,Dominaria Remastered,2.4,0.68,1.72,0.0,2023-01-13,2023
Forest,Phyrexia: All Will Be One,6.78,0.9000000000000001,5.88,0.0,2023-02-03,2023
Forest,Shadows over Innistrad Remastered,0.0,0.0,0.0,0.0,2023-03-21,2023
Forest,March of the Machine,1.06,0.44999999999999996,0.61,0.0,2023-04-21,2023
Forest,The Lord of the Rings: Tales of Middle-earth,4.53,0.85,3.68,0.0,2023-06-23,2023
Forest,Commander Masters,3.75,1.56,2.19,0.0,2023-08-04,2023
Forest,Wilds of Eldraine,1.3900000000000001,0.47000000000000003,0.92,0.0,2023-09-08,2023
Forest,Doctor Who,1.7200000000000002,0.15000000000000002,1.57,0.0,2023-10-13,2023
Forest,The Lost Caverns of Ixalan,1.9999999999999998,0.81,1.19,0.0,2023-11-17,2023
Forest,Murders at Karlov Manor,0.79,0.31,0.48,0.0,2024-02-09,2024
Forest,MKM Standard Showdown,0.0,0.0,0.0,0.0,2024-02-10,2024
Forest,Ravnica: Clue Edition,0.4,0.4,0.0,0.0,2024-02-23,2024
Forest,Fallout,9.26,0.32,8.94,0.0,2024-03-08,2024
Forest,Outlaws of Thunder Junction,0.9499999999999998,0.45999999999999996,0.49,0.0,2024-04-19,2024
Forest,Modern Horizons 3,1.31,0.29,1.02,0.0,2024-06-14,2024
Forest,Assassin's Creed,1.2,0.47,0.73,0.0,2024-07-05,2024
Forest,Bloomburrow,5.23,1.3,3.93,0.0,2024-08-02,2024
Forest,Duskmourn: House of Horror,0.99,0.43,0.56,0.0,2024-09-27,2024
